Date,AveragePrice,Total Volume,type,region
2018-03-04,1.1,2667104.06,conventional,LosAngeles
2018-02-25,1.0,3029956.79,conventional,LosAngeles
2018-02-18,1.08,2749718.75,conventional,LosAngeles
2018-02-11,0.85,3323882.38,conventional,LosAngeles
2018-02-04,0.73,5070580.56,conventional,LosAngeles
2018-01-28,1.08,2893717.97,conventional,LosAngeles
2018-01-21,1.15,2653023.23,conventional,LosAngeles
2018-01-14,1.28,2409159.6,conventional,LosAngeles
2018-01-07,1.04,2725856.44,conventional,LosAngeles
2018-03-25,1.04,126662.1,conventional,Louisville
2018-03-18,1.02,126213.08,conventional,Louisville
2018-03-11,1.08,117108.97,conventional,Louisville
2018-03-04,1.15,97173.74,conventional,Louisville
2018-02-25,1.13,99580.43,conventional,Louisville
2018-02-18,1.06,101522.07,conventional,Louisville
2018-02-11,0.87,130566.55,conventional,Louisville
2018-02-04,0.84,169828.77,conventional,Louisville
2018-01-28,1.18,96546.56,conventional,Louisville
2018-01-21,1.07,119167.18,conventional,Louisville
2018-01-14,1.15,121812.81,conventional,Louisville
2018-01-07,1.0,118958.8,conventional,Louisville
2018-03-25,1.37,698961.15,conventional,MiamiFtLauderdale
2018-03-18,1.17,828837.57,conventional,MiamiFtLauderdale
2018-03-11,1.19,888615.09,conventional,MiamiFtLauderdale
2018-03-04,1.14,881388.29,conventional,MiamiFtLauderdale
2018-02-25,1.36,647233.53,conventional,MiamiFtLauderdale
2018-02-18,1.34,669345.2,conventional,MiamiFtLauderdale
2018-02-11,1.0,856022.49,conventional,MiamiFtLauderdale
2018-02-04,0.98,1310671.51,conventional,MiamiFtLauderdale
2018-01-28,1.4,661212.22,conventional,MiamiFtLauderdale
2018-01-21,1.19,825835.92,conventional,MiamiFtLauderdale
2018-01-14,1.46,617912.41,conventional,MiamiFtLauderdale
2018-01-07,1.22,746903.16,conventional,MiamiFtLauderdale
2018-03-25,1.14,3911075.35,conventional,Midsouth
2018-03-18,1.03,4558888.55,conventional,Midsouth
2018-03-11,1.15,3874143.18,conventional,Midsouth
2018-03-04,1.2,3554252.13,conventional,Midsouth
2018-02-25,1.24,3349766.24,conventional,Midsouth
2018-02-18,1.25,3135330.32,conventional,Midsouth
2018-02-11,1.1,3803512.06,conventional,Midsouth
2018-02-04,0.96,5286412.87,conventional,Midsouth
2018-01-28,1.19,3647362.37,conventional,Midsouth
2018-01-21,1.13,4022549.75,conventional,Midsouth
2018-01-14,1.28,3537243.04,conventional,Midsouth
2018-01-07,1.2,3437632.8,conventional,Midsouth
2018-03-25,0.95,306280.52,conventional,Nashville
2018-03-18,0.89,316201.23,conventional,Nashville
2018-03-11,0.94,304701.2,conventional,Nashville
2018-03-04,1.03,243867.72,conventional,Nashville
2018-02-25,1.08,230229.94,conventional,Nashville
2018-02-18,1.05,230083.5,conventional,Nashville
2018-02-11,0.8,303827.76,conventional,Nashville
2018-02-04,0.8,391780.25,conventional,Nashville
2018-01-28,1.08,221273.84,conventional,Nashville
2018-01-21,1.0,273473.62,conventional,Nashville
2018-01-14,1.04,291320.91,conventional,Nashville
2018-01-07,0.85,303963.18,conventional,Nashville
2018-03-25,1.04,305105.53,conventional,NewOrleansMobile
2018-03-18,1.02,316969.55,conventional,NewOrleansMobile
2018-03-11,1.05,316463.18,conventional,NewOrleansMobile
2018-03-04,1.03,332378.96,conventional,NewOrleansMobile
2018-02-25,0.98,373167.22,conventional,NewOrleansMobile
2018-02-18,1.02,306966.07,conventional,NewOrleansMobile
2018-02-11,0.97,289527.53,conventional,NewOrleansMobile
2018-02-04,0.76,521184.22,conventional,NewOrleansMobile
2018-01-28,1.08,314915.09,conventional,NewOrleansMobile
2018-01-21,1.04,310587.46,conventional,NewOrleansMobile
2018-01-14,1.15,290571.66,conventional,NewOrleansMobile
2018-01-07,1.15,295941.23,conventional,NewOrleansMobile
2018-03-25,1.34,1774776.77,conventional,NewYork
2018-03-18,1.43,1564859.63,conventional,NewYork
2018-03-11,1.35,1755052.38,conventional,NewYork
2018-03-04,1.23,1931495.66,conventional,NewYork
2018-02-25,1.3,1615325.14,conventional,NewYork
2018-02-18,1.24,1413687.38,conventional,NewYork
2018-02-11,1.27,2051389.99,conventional,NewYork
2018-02-04,1.28,2959541.38,conventional,NewYork
2018-01-28,1.2,2278728.69,conventional,NewYork
2018-01-21,1.27,2135242.76,conventional,NewYork
2018-01-14,1.67,1294149.71,conventional,NewYork
2018-01-07,1.67,1287480.31,conventional,NewYork
2018-03-25,1.35,5134637.05,conventional,Northeast
2018-03-18,1.34,4621126.31,conventional,Northeast
2018-03-11,1.27,5214137.33,conventional,Northeast
2018-03-04,1.22,5318554.52,conventional,Northeast
2018-02-25,1.3,4525386.69,conventional,Northeast
2018-02-18,1.31,4112725.9,conventional,Northeast
2018-02-11,1.24,5694136.21,conventional,Northeast
2018-02-04,1.22,7508650.27,conventional,Northeast
2018-01-28,1.23,5680957.63,conventional,Northeast
2018-01-21,1.25,6137752.61,conventional,Northeast
2018-01-14,1.49,4073408.38,conventional,Northeast
2018-01-07,1.43,4230002.92,conventional,Northeast
2018-03-25,1.46,483124.53,conventional,NorthernNewEngland
2018-03-18,1.4,428028.9,conventional,NorthernNewEngland
2018-03-11,1.08,765746.37,conventional,NorthernNewEngland
2018-03-04,1.35,458200.4,conventional,NorthernNewEngland
2018-02-25,1.38,399308.69,conventional,NorthernNewEngland
2018-02-18,1.35,395298.31,conventional,NorthernNewEngland
2018-02-11,1.11,617475.89,conventional,NorthernNewEngland
2018-02-04,1.06,847261.25,conventional,NorthernNewEngland
2018-01-28,1.44,441977.0,conventional,NorthernNewEngland
2018-01-21,1.33,577116.22,conventional,NorthernNewEngland
2018-01-14,1.42,419376.62,conventional,NorthernNewEngland
2018-01-07,1.17,502851.14,conventional,NorthernNewEngland
2018-03-25,1.32,429132.5,conventional,Orlando
2018-03-18,1.11,508979.43,conventional,Orlando
2018-03-11,1.13,529200.61,conventional,Orlando
2018-03-04,1.13,533700.98,conventional,Orlando
2018-02-25,1.3,416950.05,conventional,Orlando
2018-02-18,1.31,396568.38,conventional,Orlando
2018-02-11,1.0,516404.7,conventional,Orlando
2018-02-04,0.99,759532.37,conventional,Orlando
2018-01-28,1.35,414781.12,conventional,Orlando
2018-01-21,1.16,482904.74,conventional,Orlando
2018-01-14,1.4,387588.47,conventional,Orlando
2018-01-07,1.19,430765.97,conventional,Orlando
2018-03-25,1.31,503277.65,conventional,Philadelphia
2018-03-18,1.33,471175.79,conventional,Philadelphia
2018-03-11,1.32,486492.24,conventional,Philadelphia
2018-03-04,1.36,443651.36,conventional,Philadelphia
2018-02-25,1.26,490292.38,conventional,Philadelphia
2018-02-18,1.24,443312.68,conventional,Philadelphia
2018-02-11,1.02,611269.34,conventional,Philadelphia
2018-02-04,1.12,819224.3,conventional,Philadelphia
2018-01-28,1.23,537883.88,conventional,Philadelphia
2018-01-21,1.32,527860.09,conventional,Philadelphia
2018-01-14,1.5,419189.36,conventional,Philadelphia
2018-01-07,1.56,408203.49,conventional,Philadelphia
2018-03-25,0.59,1684537.69,conventional,PhoenixTucson
2018-03-18,0.71,1299190.92,conventional,PhoenixTucson
2018-03-11,0.58,1619549.79,conventional,PhoenixTucson
2018-03-04,0.61,1672899.36,conventional,PhoenixTucson
2018-02-25,0.72,1224254.4,conventional,PhoenixTucson
2018-02-18,0.59,1544983.15,conventional,PhoenixTucson
2018-02-11,0.64,1490711.97,conventional,PhoenixTucson
2018-02-04,0.59,1998260.47,conventional,PhoenixTucson
2018-01-28,0.68,1592137.3,conventional,PhoenixTucson
2018-01-21,0.78,1315329.83,conventional,PhoenixTucson
2018-01-14,0.81,1354912.98,conventional,PhoenixTucson
2018-01-07,0.89,1025312.59,conventional,PhoenixTucson
2018-03-25,1.28,132097.87,conventional,Pittsburgh
2018-03-18,0.98,198246.71,conventional,Pittsburgh
2018-03-11,1.23,134625.32,conventional,Pittsburgh
2018-03-04,1.23,120612.82,conventional,Pittsburgh
2018-02-25,0.98,184226.61,conventional,Pittsburgh
2018-02-18,1.21,121002.8,conventional,Pittsburgh
2018-02-11,1.22,116882.18,conventional,Pittsburgh
2018-02-04,0.98,202604.34,conventional,Pittsburgh
2018-01-28,1.23,119606.35,conventional,Pittsburgh
2018-01-21,1.01,183347.37,conventional,Pittsburgh
2018-01-14,1.3,117483.82,conventional,Pittsburgh
2018-01-07,1.3,110929.77,conventional,Pittsburgh
2018-03-25,1.08,2298609.62,conventional,Plains
2018-03-18,1.06,2346527.89,conventional,Plains
2018-03-11,1.15,2152113.24,conventional,Plains
2018-03-04,1.15,2092354.75,conventional,Plains
2018-02-25,1.13,2115879.93,conventional,Plains
2018-02-18,1.2,1807033.26,conventional,Plains
2018-02-11,1.06,2198997.16,conventional,Plains
2018-02-04,0.91,3316494.76,conventional,Plains
2018-01-28,0.99,2533937.56,conventional,Plains
2018-01-21,1.18,2208596.12,conventional,Plains
2018-01-14,1.25,2033823.81,conventional,Plains
2018-01-07,1.17,2103531.72,conventional,Plains
2018-03-25,1.06,658169.39,conventional,Portland
2018-03-18,1.04,759157.5,conventional,Portland
2018-03-11,1.11,676307.43,conventional,Portland
2018-03-04,1.16,592281.81,conventional,Portland
2018-02-25,1.01,772848.65,conventional,Portland
2018-02-18,1.06,636925.69,conventional,Portland
2018-02-11,1.25,507333.47,conventional,Portland
2018-02-04,0.88,1051039.26,conventional,Portland
2018-01-28,1.34,486679.98,conventional,Portland
2018-01-21,1.17,608159.45,conventional,Portland
2018-01-14,1.06,747864.18,conventional,Portland
2018-01-07,1.22,567488.01,conventional,Portland
2018-03-25,1.24,362959.17,conventional,RaleighGreensboro
2018-03-18,0.92,552900.21,conventional,RaleighGreensboro
2018-03-11,1.2,384595.79,conventional,RaleighGreensboro
2018-03-04,1.28,330201.25,conventional,RaleighGreensboro
2018-02-25,1.28,343583.53,conventional,RaleighGreensboro
2018-02-18,1.29,302077.06,conventional,RaleighGreensboro
2018-02-11,1.1,367903.88,conventional,RaleighGreensboro
2018-02-04,0.97,525075.42,conventional,RaleighGreensboro
2018-01-28,1.34,322348.72,conventional,RaleighGreensboro
2018-01-21,1.12,407825.0,conventional,RaleighGreensboro
2018-01-14,1.29,360772.32,conventional,RaleighGreensboro
2018-01-07,1.3,317209.9,conventional,RaleighGreensboro
2018-03-25,1.1,316217.11,conventional,RichmondNorfolk
2018-03-18,0.98,365038.23,conventional,RichmondNorfolk
2018-03-11,1.0,345645.83,conventional,RichmondNorfolk
2018-03-04,1.14,289118.6,conventional,RichmondNorfolk
2018-02-25,1.13,277107.48,conventional,RichmondNorfolk
2018-02-18,1.18,237767.01,conventional,RichmondNorfolk
2018-02-11,1.01,292742.42,conventional,RichmondNorfolk
2018-02-04,0.86,469093.71,conventional,RichmondNorfolk
2018-01-28,1.21,267305.91,conventional,RichmondNorfolk
2018-01-21,1.12,322272.97,conventional,RichmondNorfolk
2018-01-14,1.19,311185.65,conventional,RichmondNorfolk
2018-01-07,1.03,300234.79,conventional,RichmondNorfolk
2018-03-25,0.99,218058.0,conventional,Roanoke
2018-03-18,0.97,209053.83,conventional,Roanoke
2018-03-11,0.93,228663.46,conventional,Roanoke
2018-03-04,1.07,178885.9,conventional,Roanoke
2018-02-25,1.06,174394.57,conventional,Roanoke
2018-02-18,1.06,155902.21,conventional,Roanoke
2018-02-11,0.85,207658.32,conventional,Roanoke
2018-02-04,0.82,287728.25,conventional,Roanoke
2018-01-28,1.14,159289.18,conventional,Roanoke
2018-01-21,1.11,176001.32,conventional,Roanoke
2018-01-14,1.09,189671.57,conventional,Roanoke
2018-01-07,0.93,203482.84,conventional,Roanoke
2018-03-25,1.13,570446.95,conventional,Sacramento
2018-03-18,1.14,517463.38,conventional,Sacramento
2018-03-11,1.18,546435.55,conventional,Sacramento
2018-03-04,1.18,559943.98,conventional,Sacramento
2018-02-25,0.99,589559.59,conventional,Sacramento
2018-02-18,1.19,530247.15,conventional,Sacramento
2018-02-11,1.07,554598.15,conventional,Sacramento
2018-02-04,0.86,862337.1,conventional,Sacramento
2018-01-28,1.32,468915.38,conventional,Sacramento
2018-01-21,1.15,591211.37,conventional,Sacramento
2018-01-14,1.31,504269.23,conventional,Sacramento
2018-01-07,1.35,465108.34,conventional,Sacramento
2018-03-25,1.1,488321.93,conventional,SanDiego
2018-03-18,0.92,643491.07,conventional,SanDiego
2018-03-11,1.14,512155.1,conventional,SanDiego
2018-03-04,1.24,459124.87,conventional,SanDiego
2018-02-25,1.07,538360.91,conventional,SanDiego
2018-02-18,1.23,447962.28,conventional,SanDiego
2018-02-11,0.93,558926.47,conventional,SanDiego
2018-02-04,0.88,858101.65,conventional,SanDiego
2018-01-28,1.07,566134.81,conventional,SanDiego
2018-01-21,1.26,460708.82,conventional,SanDiego
2018-01-14,1.41,439652.12,conventional,SanDiego
2018-01-07,1.18,464720.86,conventional,SanDiego
2018-03-25,1.01,1203274.11,conventional,SanFrancisco
2018-03-18,1.38,777300.99,conventional,SanFrancisco
2018-03-11,1.29,904333.98,conventional,SanFrancisco
2018-03-04,1.16,1051308.5,conventional,SanFrancisco
2018-02-25,1.17,984000.13,conventional,SanFrancisco
2018-02-18,1.06,1149074.92,conventional,SanFrancisco
2018-02-11,1.32,823086.86,conventional,SanFrancisco
2018-02-04,0.84,1706251.05,conventional,SanFrancisco
2018-01-28,1.38,821352.05,conventional,SanFrancisco
2018-01-21,1.01,1301932.95,conventional,SanFrancisco
2018-01-14,1.21,1117376.99,conventional,SanFrancisco
2018-01-07,1.46,818086.25,conventional,SanFrancisco
2018-03-25,1.4,524265.69,conventional,Seattle
2018-03-18,1.21,685505.57,conventional,Seattle
2018-03-11,1.42,514742.18,conventional,Seattle
2018-03-04,1.43,456320.3,conventional,Seattle
2018-02-25,1.22,636462.47,conventional,Seattle
2018-02-18,1.46,468075.23,conventional,Seattle
2018-02-11,1.4,468936.03,conventional,Seattle
2018-02-04,1.04,909127.6,conventional,Seattle
2018-01-28,1.34,548587.07,conventional,Seattle
2018-01-21,1.31,600669.78,conventional,Seattle
2018-01-14,1.26,709903.13,conventional,Seattle
2018-01-07,1.43,474305.15,conventional,Seattle
2018-03-25,1.19,450658.34,conventional,SouthCarolina
2018-03-18,1.06,542846.79,conventional,SouthCarolina
2018-03-11,1.13,482065.76,conventional,SouthCarolina
2018-03-04,1.16,457398.25,conventional,SouthCarolina
2018-02-25,1.25,405689.01,conventional,SouthCarolina
2018-02-18,1.2,396970.44,conventional,SouthCarolina
2018-02-11,1.05,452805.55,conventional,SouthCarolina
2018-02-04,0.96,678235.27,conventional,SouthCarolina
2018-01-28,1.22,435490.6,conventional,SouthCarolina
2018-01-21,1.1,506254.11,conventional,SouthCarolina
2018-01-14,1.24,423919.68,conventional,SouthCarolina
2018-01-07,1.19,402919.29,conventional,SouthCarolina
2018-03-25,0.7,9010588.32,conventional,SouthCentral
2018-03-18,0.86,6579144.13,conventional,SouthCentral
2018-03-11,0.89,6621293.03,conventional,SouthCentral
2018-03-04,0.79,7399716.74,conventional,SouthCentral
2018-02-25,0.76,7648478.57,conventional,SouthCentral
2018-02-18,0.78,7057862.0,conventional,SouthCentral
2018-02-11,0.7,8043965.41,conventional,SouthCentral
2018-02-04,0.65,10323174.59,conventional,SouthCentral
2018-01-28,0.82,7110840.99,conventional,SouthCentral
2018-01-21,0.86,7128446.75,conventional,SouthCentral
2018-01-14,0.96,6514441.7,conventional,SouthCentral
2018-01-07,0.9,6148732.19,conventional,SouthCentral
2018-03-25,1.23,4454904.4,conventional,Southeast
2018-03-18,1.07,5278752.32,conventional,Southeast
2018-03-11,1.1,5239198.71,conventional,Southeast
2018-03-04,1.12,5054856.62,conventional,Southeast
2018-02-25,1.23,4302561.08,conventional,Southeast
2018-02-18,1.23,4082887.98,conventional,Southeast
2018-02-11,0.97,5141310.45,conventional,Southeast
2018-02-04,0.95,7516415.07,conventional,Southeast
2018-01-28,1.27,4199974.24,conventional,Southeast
2018-01-21,1.14,4954059.33,conventional,Southeast
2018-01-14,1.31,4198992.14,conventional,Southeast
2018-01-07,1.14,4544750.92,conventional,Southeast
2018-03-25,1.15,99982.71,conventional,Spokane
2018-03-18,1.17,98328.71,conventional,Spokane
2018-03-11,1.3,82487.75,conventional,Spokane
2018-03-04,1.19,94804.19,conventional,Spokane
2018-02-25,1.16,97120.83,conventional,Spokane
2018-02-18,1.28,79223.81,conventional,Spokane
2018-02-11,1.16,95011.27,conventional,Spokane
2018-02-04,0.98,141362.77,conventional,Spokane
2018-01-28,1.16,88197.75,conventional,Spokane
2018-01-21,1.07,105005.26,conventional,Spokane
2018-01-14,1.2,102537.95,conventional,Spokane
2018-01-07,1.18,85027.89,conventional,Spokane
2018-03-25,1.25,165209.29,conventional,StLouis
2018-03-18,1.07,191261.08,conventional,StLouis
2018-03-11,1.02,249444.49,conventional,StLouis
2018-03-04,1.32,172050.58,conventional,StLouis
2018-02-25,1.29,188826.97,conventional,StLouis
2018-02-18,1.22,172847.28,conventional,StLouis
2018-02-11,1.15,174606.68,conventional,StLouis
2018-02-04,0.9,322673.64,conventional,StLouis
2018-01-28,1.24,208484.39,conventional,StLouis
2018-01-21,1.05,257250.2,conventional,StLouis
2018-01-14,1.36,171192.49,conventional,StLouis
2018-01-07,1.34,171869.94,conventional,StLouis
2018-03-25,1.38,93961.48,conventional,Syracuse
2018-03-18,1.2,71732.63,conventional,Syracuse
2018-03-11,1.12,90823.29,conventional,Syracuse
2018-03-04,1.1,89700.27,conventional,Syracuse
2018-02-25,1.24,68888.16,conventional,Syracuse
2018-02-18,1.3,65757.32,conventional,Syracuse
2018-02-11,1.3,78222.88,conventional,Syracuse
2018-02-04,1.15,113023.35,conventional,Syracuse
2018-01-28,1.34,73320.15,conventional,Syracuse
2018-01-21,1.45,84994.86,conventional,Syracuse
2018-01-14,1.31,79367.52,conventional,Syracuse
2018-01-07,1.21,68938.02,conventional,Syracuse
2018-03-25,1.33,469300.74,conventional,Tampa
2018-03-18,1.13,574380.46,conventional,Tampa
2018-03-11,1.16,580771.43,conventional,Tampa
2018-03-04,1.14,597351.68,conventional,Tampa
2018-02-25,1.3,484876.62,conventional,Tampa
2018-02-18,1.33,442206.63,conventional,Tampa
2018-02-11,1.0,569543.02,conventional,Tampa
2018-02-04,0.98,853642.9,conventional,Tampa
2018-01-28,1.36,461179.38,conventional,Tampa
2018-01-21,1.17,577173.29,conventional,Tampa
2018-01-14,1.41,446629.55,conventional,Tampa
2018-01-07,1.2,484007.91,conventional,Tampa
2018-03-25,1.03,43409835.75,conventional,TotalUS
2018-03-18,1.05,41386314.12,conventional,TotalUS
2018-03-11,1.09,40449603.12,conventional,TotalUS
2018-03-04,1.07,40741214.05,conventional,TotalUS
2018-02-25,1.06,40021528.76,conventional,TotalUS
2018-02-18,1.08,36709887.49,conventional,TotalUS
2018-02-11,0.97,43167806.09,conventional,TotalUS
2018-02-04,0.87,62505646.52,conventional,TotalUS
2018-01-28,1.09,40171640.84,conventional,TotalUS
2018-01-21,1.08,42939821.55,conventional,TotalUS
2018-01-14,1.2,37299945.22,conventional,TotalUS
2018-01-07,1.13,36703156.72,conventional,TotalUS
2018-03-25,0.93,7667064.46,conventional,West
2018-03-18,0.99,7254940.65,conventional,West
2018-03-11,1.0,6906412.5,conventional,West
